exporter,importer,quarter,trade_value_eur,months_observed,monthly_periods,source_identifiers,source_release_dates,retrieved_at,is_complete_quarter,trade_log1p
EST,DEU,2010Q1,93661595.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.35519880193323
EST,DNK,2010Q1,60644842.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.920545160885094
EST,FIN,2010Q1,315892918.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.570913850199783
EST,FRA,2010Q1,94613075.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.365306248571514
EST,GRC,2010Q1,1591220.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.280012204021538
EST,HRV,2010Q1,1176696.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,13.978221918945923
EST,HUN,2010Q1,4695569.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.362130069006218
EST,IRL,2010Q1,2495231.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.729892268816773
EST,ITA,2010Q1,20797219.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.85032988189292
EST,LTU,2010Q1,81358881.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.2143805682139
EST,LUX,2010Q1,59589.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,10.995243053741024
EST,LVA,2010Q1,152843884.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.844927598958474
EST,MLT,2010Q1,265140.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,12.488017038938095
EST,NLD,2010Q1,48271813.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.69235838720816
FIN,AUT,2010Q1,81958686.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.22172586119689
FIN,BEL,2010Q1,332494683.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.62213442996245
FIN,BGR,2010Q1,8134025.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.911566561903506
FIN,CYP,2010Q1,2667163.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.796526293587037
FIN,CZE,2010Q1,50911613.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.745601628381294
FIN,DEU,2010Q1,1178495750.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.88750467490333
FIN,DNK,2010Q1,209870481.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.162001146030804
FIN,EST,2010Q1,226603333.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.23871161960087
FIN,FRA,2010Q1,393335743.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.790174115550652
FIN,GRC,2010Q1,39786234.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.499031556161928
FIN,HRV,2010Q1,7327022.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.80707985221183
FIN,HUN,2010Q1,51888351.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.76460489134835
FIN,IRL,2010Q1,62703109.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.953921605648965
FIN,ITA,2010Q1,315616507.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.57003845228541
FIN,LTU,2010Q1,37226801.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.43253954369044
FIN,LUX,2010Q1,5338655.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.490484493865035
FIN,LVA,2010Q1,51052568.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.748366424521315
FIN,MLT,2010Q1,3408565.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.041802232953824
FIN,NLD,2010Q1,822924658.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.528375210100965
FRA,AUT,2010Q1,798323937.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.498025010387167
FRA,BEL,2010Q1,7706120849.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.765280765612406
FRA,BGR,2010Q1,124697281.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.641399614101577
FRA,CYP,2010Q1,122707126.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.62531099275386
FRA,CZE,2010Q1,703261391.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.371239204278755
FRA,DEU,2010Q1,14742932345.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.414029641913924
FRA,DNK,2010Q1,587649369.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.191641018475856
FRA,EST,2010Q1,38083386.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.455288708259857
FRA,FIN,2010Q1,492448053.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.014899538901957
FRA,GRC,2010Q1,818286381.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.52272293354073
FRA,HRV,2010Q1,79576687.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.192231743599873
FRA,HUN,2010Q1,677266566.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.333575500793444
FRA,IRL,2010Q1,468061668.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.96411061656836
FRA,ITA,2010Q1,8033372856.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.806870308721315
FRA,LTU,2010Q1,86115788.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.27120333237688
FRA,LUX,2010Q1,463436467.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.954179863456556
FRA,LVA,2010Q1,53718708.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.799271897312668
FRA,MLT,2010Q1,106254224.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.481345129684087
FRA,NLD,2010Q1,3970463160.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.102148590079945
GRC,AUT,2010Q1,43981768.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.59928576511053
GRC,BEL,2010Q1,49497055.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.71742375102275
GRC,BGR,2010Q1,227798114.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.243970334140663
GRC,CYP,2010Q1,319505013.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.582283524929462
GRC,CZE,2010Q1,29190573.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.189356406905542
GRC,DEU,2010Q1,466535927.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.960845591363256
GRC,DNK,2010Q1,41580626.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.543144919645528
GRC,EST,2010Q1,1250102.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.03873650588379
GRC,FIN,2010Q1,20386604.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.830388625499605
GRC,FRA,2010Q1,165644467.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.925354290438676
GRC,HRV,2010Q1,28637986.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.17024461127367
GRC,HUN,2010Q1,25318516.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.047046583224784
GRC,IRL,2010Q1,5068639.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.438583095007418
GRC,ITA,2010Q1,419718171.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.855094024960025
GRC,LTU,2010Q1,3801313.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.150857354398896
GRC,LUX,2010Q1,3876691.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.170492770629117
GRC,LVA,2010Q1,1606909.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.289823638173091
GRC,MLT,2010Q1,32638419.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.301000680025787
GRC,NLD,2010Q1,87709544.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.28954128836423
HRV,AUT,2010Q1,100062265.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.42130321018006
HRV,BEL,2010Q1,16683604.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.6299370586411
HRV,BGR,2010Q1,4996576.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.424263635952787
HRV,CYP,2010Q1,52571119.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.77767747749545
HRV,CZE,2010Q1,14658883.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.50055712601349
HRV,DEU,2010Q1,195051882.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.08877614780523
HRV,DNK,2010Q1,4751526.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.37397659803344
HRV,EST,2010Q1,1715139.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.355005267903476
HRV,FIN,2010Q1,2200483.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.604187894132092
HRV,FRA,2010Q1,32032593.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.28226450488119
HRV,GRC,2010Q1,5760340.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.56650723230863
HRV,HUN,2010Q1,31009243.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.249795911546947
HRV,IRL,2010Q1,5378504.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.497921012480985
HRV,ITA,2010Q1,481437042.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.992286028836453
HRV,LTU,2010Q1,1811582.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.409711606650195
HRV,LUX,2010Q1,857222.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,13.661453373766163
HRV,LVA,2010Q1,1070009.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,13.88317855218881
HRV,MLT,2010Q1,17870447.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.698658956771002
HRV,NLD,2010Q1,25859075.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.068172199811155
HUN,AUT,2010Q1,733999602.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.41401904570671
HUN,BEL,2010Q1,258426470.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.370121766576368
HUN,BGR,2010Q1,119078268.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.59529155756011
HUN,CYP,2010Q1,4994860.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.423920141849761
HUN,CZE,2010Q1,536176960.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.09997481566659
HUN,DEU,2010Q1,4252827737.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.170849948753126
HUN,DNK,2010Q1,112217371.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.53594836972738
HUN,EST,2010Q1,11343263.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.244134645536406
HUN,FIN,2010Q1,48620438.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.699554556017578
HUN,FRA,2010Q1,850465891.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.561294865527476
HUN,GRC,2010Q1,84188619.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.248570315684077
HUN,HRV,2010Q1,217313057.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.19684953545986
HUN,IRL,2010Q1,48475698.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.69657317879305
HUN,ITA,2010Q1,946896375.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.66870022172072
HUN,LTU,2010Q1,31849876.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.276544078122555
HUN,LUX,2010Q1,13461118.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.415316013940767
HUN,LVA,2010Q1,26278507.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.084261976757457
HUN,MLT,2010Q1,1876373.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.444851749019826
HUN,NLD,2010Q1,607699417.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.22519093939573
IRL,AUT,2010Q1,76382056.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.151258370532812
IRL,BEL,2010Q1,3357624086.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.93449944383212
IRL,BGR,2010Q1,10886566.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.203040201867
IRL,CYP,2010Q1,11313805.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.24153430784058
IRL,CZE,2010Q1,78865082.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.183249140334528
IRL,DEU,2010Q1,1367229257.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.036052089478165
IRL,DNK,2010Q1,93990247.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.358701590171574
IRL,EST,2010Q1,5202462.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.464642725259235
IRL,FIN,2010Q1,66345788.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.0103908502627
IRL,FRA,2010Q1,1091454904.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.810777418396263
IRL,GRC,2010Q1,80447857.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.203119805815145
IRL,HRV,2010Q1,6545974.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.694360914909787
IRL,HUN,2010Q1,36207043.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.40476424350203
IRL,ITA,2010Q1,682438446.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.34118289341046
IRL,LTU,2010Q1,3162718.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.966942658632169
IRL,LUX,2010Q1,10723329.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.187932299698435
IRL,LVA,2010Q1,4903100.0,3,2010-01|2010-02|2010-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.40537842005408
